Microsoft (R) COFF/PE Dumper Version 14.20.27508.1
Copyright (C) Microsoft Corporation.  All rights reserved.
         53   34 00165610 D3DXCreateEffectCompilerFromFileW
         54   35 001657B0 D3DXCreateEffectCompilerFromResourceA
         55   36 00165960 D3DXCreateEffectCompilerFromResourceW
         56   37 00166A10 D3DXCreateEffectEx
         57   38 00166CB0 D3DXCreateEffectFromFileA
         58   39 00165CC0 D3DXCreateEffectFromFileExA
         59   3A 00166040 D3DXCreateEffectFromFileExW
         60   3B 00166D00 D3DXCreateEffectFromFileW
         61   3C 00166D50 D3DXCreateEffectFromResourceA
         62   3D 00166430 D3DXCreateEffectFromResourceExA
         63   3E 00166720 D3DXCreateEffectFromResourceExW
         64   3F 00166DB0 D3DXCreateEffectFromResourceW
         65   40 00165410 D3DXCreateEffectPool
         66   41 00033C40 D3DXCreateFontA
         67   42 000338D0 D3DXCreateFontIndirectA
         68   43 000336B0 D3DXCreateFontIndirectW
         69   44 00033DC0 D3DXCreateFontW
         70   45 00219510 D3DXCreateFragmentLinker
         71   46 0004E970 D3DXCreateKeyframedAnimationSet
         72   47 00033B70 D3DXCreateLine
         73   48 00061170 D3DXCreateMatrixStack
         74   49 000902A0 D3DXCreateMesh
         75   4A 00095DD0 D3DXCreateMeshFVF
         76   4B 000ABDD0 D3DXCreateNPatchMesh
         77   4C 000B5750 D3DXCreatePMeshFromStream
         78   4D 0024B5E0 D3DXCreatePRTBuffer
         79   4E 0024B700 D3DXCreatePRTBufferTex
         80   4F 0024D480 D3DXCreatePRTCompBuffer
         81   50 00254950 D3DXCreatePRTEngine
         82   51 000ABB70 D3DXCreatePatchMesh
         83   52 00119CC0 D3DXCreatePolygon
         84   53 00033A80 D3DXCreateRenderToEnvMap
         85   54 00033990 D3DXCreateRenderToSurface
         86   55 0009EBC0 D3DXCreateSPMesh
         87   56 0007D5F0 D3DXCreateSkinInfo
         88   57 0007D730 D3DXCreateSkinInfoFVF
         89   58 0007D7A0 D3DXCreateSkinInfoFromBlendedMesh
         90   59 0011ABF0 D3DXCreateSphere
         91   5A 00033800 D3DXCreateSprite
         92   5B 00119960 D3DXCreateTeapot
         93   5C 0011D5A0 D3DXCreateTextA
         94   5D 0011D6F0 D3DXCreateTextW
         95   5E 00120440 D3DXCreateTexture
         96   5F 001270D0 D3DXCreateTextureFromFileA
         97   60 00126030 D3DXCreateTextureFromFileExA
         98   61 00126170 D3DXCreateTextureFromFileExW
         99   62 00126550 D3DXCreateTextureFromFileInMemory
        100   63 00125700 D3DXCreateTextureFromFileInMemoryEx
        101   64 001271C0 D3DXCreateTextureFromFileW
        102   65 001272C0 D3DXCreateTextureFromResourceA
        103   66 001262B0 D3DXCreateTextureFromResourceExA
        104   67 00126400 D3DXCreateTextureFromResourceExW
        105   68 001273E0 D3DXCreateTextureFromResourceW
        106   69 0025F2B0 D3DXCreateTextureGutterHelper
        107   6A 00150F20 D3DXCreateTextureShader
        108   6B 00119660 D3DXCreateTorus
        109   6C 001206B0 D3DXCreateVolumeTexture
        110   6D 00127910 D3DXCreateVolumeTextureFromFileA
        111   6E 00126B30 D3DXCreateVolumeTextureFromFileExA
        112   6F 00126C70 D3DXCreateVolumeTextureFromFileExW
        113   70 00127050 D3DXCreateVolumeTextureFromFileInMemory
        114   71 00125860 D3DXCreateVolumeTextureFromFileInMemoryEx
        115   72 00127A00 D3DXCreateVolumeTextureFromFileW
        116   73 00127B00 D3DXCreateVolumeTextureFromResourceA
        117   74 00126DB0 D3DXCreateVolumeTextureFromResourceExA
        118   75 00126F00 D3DXCreateVolumeTextureFromResourceExW
        119   76 00127C20 D3DXCreateVolumeTextureFromResourceW
        120   77 00034980 D3DXDebugMute
        121   78 00073470 D3DXDeclaratorFromFVF
        122   79 00157340 D3DXDisassembleEffect
        123   7A 00157300 D3DXDisassembleShader
        124   7B 0006DA50 D3DXFVFFromDeclarator
        125   7C 002A10F0 D3DXFileCreate
        126   7D 00120BD0 D3DXFillCubeTexture
        127   7E 00121F60 D3DXFillCubeTextureTX
        128   7F 00120800 D3DXFillTexture
        129   80 00121F40 D3DXFillTextureTX
        130   81 00121670 D3DXFillVolumeTexture
        131   82 00121F80 D3DXFillVolumeTextureTX
        132   83 00123AF0 D3DXFilterTexture
        133   84 0014F610 D3DXFindShaderComment
        134   85 00054A20 D3DXFloat16To32Array
        135   86 00054900 D3DXFloat32To16Array
        136   87 0004F9A0 D3DXFrameAppendChild
        137   88 000529B0 D3DXFrameCalculateBoundingSphere
        138   89 0004F8B0 D3DXFrameDestroy
        139   8A 0004FA00 D3DXFrameFind
        140   8B 0004FB50 D3DXFrameNumNamedMatrices
        141   8C 0004FAB0 D3DXFrameRegisterNamedMatrices
        142   8D 0005C180 D3DXFresnelTerm
        143   8E 00152690 D3DXGatherFragments
        144   8F 001522A0 D3DXGatherFragmentsFromFileA
        145   90 00152390 D3DXGatherFragmentsFromFileW
        146   91 00152490 D3DXGatherFragmentsFromResourceA
        147   92 00152590 D3DXGatherFragmentsFromResourceW
        148   93 000B6B90 D3DXGenerateOutputDecl
        149   94 0009EE20 D3DXGeneratePMesh
        150   95 0006DB90 D3DXGetDeclLength
        151   96 0006D730 D3DXGetDeclVertexSize
        152   97 00033600 D3DXGetDriverLevel
        153   98 0006D620 D3DXGetFVFVertexSize
        154   99 00122E90 D3DXGetImageInfoFromFileA
        155   9A 0011F4F0 D3DXGetImageInfoFromFileInMemory
        156   9B 00122F60 D3DXGetImageInfoFromFileW
        157   9C 00123030 D3DXGetImageInfoFromResourceA
        158   9D 00123100 D3DXGetImageInfoFromResourceW
        159   9E 0014F450 D3DXGetPixelShaderProfile
        160   9F 00150E20 D3DXGetShaderConstantTable
        161   A0 0014F790 D3DXGetShaderInputSemantics
        162   A1 0014FC20 D3DXGetShaderOutputSemantics
        163   A2 00150040 D3DXGetShaderSamplers
        164   A3 0014F700 D3DXGetShaderSize
        165   A4 0014F770 D3DXGetShaderVersion
        166   A5 001501F0 D3DXGetTargetDescByName
        167   A6 001502D0 D3DXGetTargetDescByVersion
        168   A7 0014F560 D3DXGetVertexShaderProfile
        169   A8 000693A0 D3DXIntersect
        170   A9 00069500 D3DXIntersectSubset
        171   AA 000680B0 D3DXIntersectTri
        172   AB 000B69A0 D3DXLoadMeshFromXA
        173   AC 000B6A80 D3DXLoadMeshFromXInMemory
        174   AD 000B6B00 D3DXLoadMeshFromXResource
        175   AE 000B6A10 D3DXLoadMeshFromXW
        176   AF 000B56E0 D3DXLoadMeshFromXof
        177   B0 00051FE0 D3DXLoadMeshHierarchyFromXA
        178   B1 00051EF0 D3DXLoadMeshHierarchyFromXInMemory
        179   B2 00051F70 D3DXLoadMeshHierarchyFromXW
        180   B3 0024B840 D3DXLoadPRTBufferFromFileA
        181   B4 0024BB70 D3DXLoadPRTBufferFromFileW
        182   B5 0024D5A0 D3DXLoadPRTCompBufferFromFileA
        183   B6 0024D850 D3DXLoadPRTCompBufferFromFileW
        184   B7 000AC0C0 D3DXLoadPatchMeshFromXof
        185   B8 000B5C20 D3DXLoadSkinMeshFromXof
        186   B9 00124060 D3DXLoadSurfaceFromFileA
        187   BA 001231D0 D3DXLoadSurfaceFromFileInMemory
        188   BB 00124130 D3DXLoadSurfaceFromFileW
        189   BC 0011F590 D3DXLoadSurfaceFromMemory
        190   BD 00124200 D3DXLoadSurfaceFromResourceA
        191   BE 001242E0 D3DXLoadSurfaceFromResourceW
        192   BF 00123390 D3DXLoadSurfaceFromSurface
        193   C0 001243C0 D3DXLoadVolumeFromFileA
        194   C1 00123780 D3DXLoadVolumeFromFileInMemory
        195   C2 00124490 D3DXLoadVolumeFromFileW
        196   C3 0011FA20 D3DXLoadVolumeFromMemory
        197   C4 00124560 D3DXLoadVolumeFromResourceA
        198   C5 00124640 D3DXLoadVolumeFromResourceW
        199   C6 00123990 D3DXLoadVolumeFromVolume
        200   C7 00059110 D3DXMatrixAffineTransformation
        201   C8 000592E0 D3DXMatrixAffineTransformation2D
        202   C9 000575A0 D3DXMatrixDecompose
        203   CA 00057340 D3DXMatrixDeterminant
        204   CB 00057FC0 D3DXMatrixInverse
        205   CC 00059660 D3DXMatrixLookAtLH
        206   CD 00059410 D3DXMatrixLookAtRH
        207   CE 00057600 D3DXMatrixMultiply
        208   CF 00057B50 D3DXMatrixMultiplyTranspose
        209   D0 00059DF0 D3DXMatrixOrthoLH
        210   D1 00059F90 D3DXMatrixOrthoOffCenterLH
        211   D2 00059E70 D3DXMatrixOrthoOffCenterRH
        212   D3 00059D70 D3DXMatrixOrthoRH
        213   D4 00059A90 D3DXMatrixPerspectiveFovLH
        214   D5 000599B0 D3DXMatrixPerspectiveFovRH
        215   D6 00059930 D3DXMatrixPerspectiveLH
        216   D7 00059C60 D3DXMatrixPerspectiveOffCenterLH
        217   D8 00059B80 D3DXMatrixPerspectiveOffCenterRH
        218   D9 000598B0 D3DXMatrixPerspectiveRH
        219   DA 0005A150 D3DXMatrixReflect
        220   DB 00058AF0 D3DXMatrixRotationAxis
        221   DC 00058D00 D3DXMatrixRotationQuaternion
        222   DD 00058800 D3DXMatrixRotationX
        223   DE 000588F0 D3DXMatrixRotationY
        224   DF 00058EF0 D3DXMatrixRotationYawPitchRoll
        225   E0 000589E0 D3DXMatrixRotationZ
        226   E1 00058680 D3DXMatrixScaling
        227   E2 0005A100 D3DXMatrixShadow
        228   E3 00058F90 D3DXMatrixTransformation
        229   E4 00059060 D3DXMatrixTransformation2D
        230   E5 00058750 D3DXMatrixTranslation
        231   E6 00057A60 D3DXMatrixTranspose
        232   E7 00095E70 D3DXOptimizeFaces
        233   E8 00074270 D3DXOptimizeVertices
        234   E9 0005B680 D3DXPlaneFromPointNormal
        235   EA 0005B750 D3DXPlaneFromPoints
        236   EB 0005B4F0 D3DXPlaneIntersectLine
        237   EC 0005B380 D3DXPlaneNormalize
        238   ED 0005B8C0 D3DXPlaneTransform
        239   EE 0005BA80 D3DXPlaneTransformArray
        240   EF 00150D50 D3DXPreprocessShader
        241   F0 00150A30 D3DXPreprocessShaderFromFileA
        242   F1 00150AF0 D3DXPreprocessShaderFromFileW
        243   F2 00150BB0 D3DXPreprocessShaderFromResourceA
        244   F3 00150C80 D3DXPreprocessShaderFromResourceW
        245   F4 0005B220 D3DXQuaternionBaryCentric
        246   F5 0005ABF0 D3DXQuaternionExp
        247   F6 0005A970 D3DXQuaternionInverse
        248   F7 0005AAB0 D3DXQuaternionLn
        249   F8 0005A760 D3DXQuaternionMultiply
        250   F9 0005A920 D3DXQuaternionNormalize
        251   FA 0005A490 D3DXQuaternionRotationAxis
        252   FB 0005A250 D3DXQuaternionRotationMatrix
        253   FC 0005A5A0 D3DXQuaternionRotationYawPitchRoll
        254   FD 0005AD60 D3DXQuaternionSlerp
        255   FE 0005AFF0 D3DXQuaternionSquad
        256   FF 0005B160 D3DXQuaternionSquadSetup
        257  100 0005A1B0 D3DXQuaternionToAxisAngle
        258  101 000B6CC0 D3DXRectPatchSize
        259  102 00065520 D3DXSHAdd
        260  103 00065640 D3DXSHDot
        261  104 00065A30 D3DXSHEvalConeLight
        262  105 000648F0 D3DXSHEvalDirection
        263  106 00065730 D3DXSHEvalDirectionalLight
        264  107 000662E0 D3DXSHEvalHemisphereLight
        265  108 00067160 D3DXSHEvalSphericalLight
        266  109 002632C0 D3DXSHPRTCompSplitMeshSC
        267  10A 00262F60 D3DXSHPRTCompSuperCluster
        268  10B 00127D30 D3DXSHProjectCubeMap
        269  10C 00066940 D3DXSHRotate
        270  10D 00064A50 D3DXSHRotateZ
        271  10E 00065450 D3DXSHScale
        272  10F 000542D0 D3DXSaveMeshHierarchyToFileA
        273  110 00054300 D3DXSaveMeshHierarchyToFileW
        274  111 000B2AD0 D3DXSaveMeshToXA
        275  112 000B2B20 D3DXSaveMeshToXW
        276  113 0024A1D0 D3DXSavePRTBufferToFileA
        277  114 0024A420 D3DXSavePRTBufferToFileW
        278  115 0024C3F0 D3DXSavePRTCompBufferToFileA
        279  116 0024C5F0 D3DXSavePRTCompBufferToFileW
        280  117 0011F990 D3DXSaveSurfaceToFileA
        281  118 0011F9F0 D3DXSaveSurfaceToFileInMemory
        282  119 0011F9C0 D3DXSaveSurfaceToFileW
        283  11A 00125FD0 D3DXSaveTextureToFileA
        284  11B 00126010 D3DXSaveTextureToFileInMemory
        285  11C 00125FF0 D3DXSaveTextureToFileW
        286  11D 0011FE00 D3DXSaveVolumeToFileA
        287  11E 0011FE60 D3DXSaveVolumeToFileInMemory
        288  11F 0011FE30 D3DXSaveVolumeToFileW
        289  120 0009EF80 D3DXSimplifyMesh
        290  121 00067A10 D3DXSphereBoundProbe
        291  122 00090440 D3DXSplitMesh
        292  123 001132A0 D3DXTessellateNPatches
        293  124 00109E40 D3DXTessellateRectPatch
        294  125 00109AC0 D3DXTessellateTriPatch
        295  126 000B6DE0 D3DXTriPatchSize
        296  127 002DCE40 D3DXUVAtlasCreate
        297  128 002DAA00 D3DXUVAtlasPack
        298  129 002DCD90 D3DXUVAtlasPartition
        299  12A 0006B5E0 D3DXValidMesh
        300  12B 000A81A0 D3DXValidPatchMesh
        301  12C 00054F10 D3DXVec2BaryCentric
        302  12D 00054D60 D3DXVec2CatmullRom
        303  12E 00054BC0 D3DXVec2Hermite
        304  12F 00054B30 D3DXVec2Normalize
        305  130 00055000 D3DXVec2Transform
        306  131 00055090 D3DXVec2TransformArray
        307  132 00055110 D3DXVec2TransformCoord
        308  133 000551A0 D3DXVec2TransformCoordArray
        309  134 00055220 D3DXVec2TransformNormal
        310  135 000552B0 D3DXVec2TransformNormalArray
        311  136 00055770 D3DXVec3BaryCentric
        312  137 00055590 D3DXVec3CatmullRom
        313  138 000553B0 D3DXVec3Hermite
        314  139 00055320 D3DXVec3Normalize
        315  13A 00056080 D3DXVec3Project
        316  13B 00056150 D3DXVec3ProjectArray
        317  13C 00055890 D3DXVec3Transform
        318  13D 00055920 D3DXVec3TransformArray
        319  13E 000559A0 D3DXVec3TransformCoord
        320  13F 00055A30 D3DXVec3TransformCoordArray
        321  140 00055AB0 D3DXVec3TransformNormal
        322  141 00055BF0 D3DXVec3TransformNormalArray
        323  142 00056230 D3DXVec3Unproject
        324  143 00056300 D3DXVec3UnprojectArray
        325  144 00056B10 D3DXVec4BaryCentric
        326  145 000568E0 D3DXVec4CatmullRom
        327  146 000563C0 D3DXVec4Cross
        328  147 000566D0 D3DXVec4Hermite
        329  148 00056640 D3DXVec4Normalize
        330  149 00056C60 D3DXVec4Transform
        331  14A 00056CF0 D3DXVec4TransformArray
        332  14B 00073B20 D3DXWeldVertices

  Summary

       2F000 .data
       1D000 .pdata
        6000 .reloc
        1000 .rsrc
      36B000 .text
