Microsoft (R) COFF/PE Dumper Version 14.20.27508.1
Copyright (C) Microsoft Corporation.  All rights reserved.
         17   42 00007860 InitErrors
         19   43 00007990 InitSSAutoEnterThread
         95   44 00006610 LoadLibraryShim
         96   45 00008250 LoadLibraryWithPolicyShim
         22   46 00004CF0 LoadStringRC
         97   47 00004E40 LoadStringRCEx
         98   48 0000C880 LockClrVersion
         33   49 00007BC0 LogHelp_LogAssert
         34   4A 00007D00 LogHelp_NoGuiOnAssert
         35   4B 00007E20 LogHelp_TerminateOnAssert
         99   4C 00008A80 MetaDataGetDispenser
        100   4D 0000A2F0 ND_CopyObjDst
        101   4E 0000A1D0 ND_CopyObjSrc
        102   4F 00009B00 ND_RI2
        103   50 00009BF0 ND_RI4
        104   51 00009CE0 ND_RI8
        105   52 00009A10 ND_RU1
        106   53 00009ED0 ND_WI2
        107   54 00009FD0 ND_WI4
        108   55 0000A0D0 ND_WI8
        109   56 00009DD0 ND_WU1
         36   57 00008650 OpenCtrs
         18   58 0000A410 PostError
         23   59 00008FB0 ReOpenMetaDataWithMemory
        110   5A 000090F0 ReOpenMetaDataWithMemoryEx
        111   5B 000064E0 RunDll32ShimW
        112   5C 00007400 RuntimeOSHandle
        113   5D 000071B0 RuntimeOpenImage
        114   5E 000072E0 RuntimeReleaseHandle
         37   5F 000018D0 SetTargetForVTableEntry
        115   60 00002C60 StrongNameCompareAssemblies
        116   61 000021F0 StrongNameErrorInfo
        117   62 00002DC0 StrongNameFreeBuffer
        118   63 00002F20 StrongNameGetBlob
        119   64 00003080 StrongNameGetBlobFromImage
        120   65 00003200 StrongNameGetPublicKey
        121   66 000033B0 StrongNameHashSize
        122   67 00003500 StrongNameKeyDelete
        123   68 00003640 StrongNameKeyGen
        124   69 000037C0 StrongNameKeyGenEx
        125   6A 00003960 StrongNameKeyInstall
        126   6B 00003AC0 StrongNameSignatureGeneration
        127   6C 00003C30 StrongNameSignatureGenerationEx
        128   6D 00003DD0 StrongNameSignatureSize
        129   6E 00003F30 StrongNameSignatureVerification
        130   6F 00004090 StrongNameSignatureVerificationEx
        131   70 000041F0 StrongNameSignatureVerificationFromImage
        132   71 00004370 StrongNameTokenFromAssembly
        133   72 000044D0 StrongNameTokenFromAssemblyEx
        134   73 00004680 StrongNameTokenFromPublicKey
        135   74 00009250 TranslateSecurityAttributes
         20   75 00007AB0 UpdateError
        136   76 00001B70 _CorDllMain
        137   77 0000A510 _CorExeMain
        138   78 0000A650 _CorExeMain2
        139   79 00012F70 _CorImageUnloading
        140   7A 00012D80 _CorValidateImage
         24      0000A860 [NONAME]
        142      00001670 [NONAME]

  Summary

        6000 .data
        1000 .didat
        3000 .pdata
       18000 .rdata
        1000 .reloc
        1000 .rsrc
       3F000 .text
